transaction_id,customer_id,amount_ngn,channel,location_state,location_lga,device_fingerprint,timestamp,hour_of_day,day_of_week,is_fraud
3d1939c8-cf44-4bd9-82cd-65a2b1de182a,CUS-00067,357.69,pos,Benue,Benue-Central,2ce9fcf68f9d3141,2025-03-16 16:21:23,16,6,False
c49a9af1-d3c3-4a2e-ac72-9badc6da2b65,CUS-00928,429.53,mobile_money,Enugu,Enugu North,2cf7904fdac340ce,2025-03-16 16:26:11,16,6,False
41183da2-e8d2-4a9c-9837-544662d332c3,CUS-01917,67.52,pos,Kaduna,Zaria,2b0ecdd673e9f7e2,2025-03-16 16:27:22,16,6,False
86c5a927-b1cf-4714-b7bb-50119f598ffa,CUS-01162,1817.51,pos,Kano,Kumbotso,4d4fdcee1f176dbe,2025-03-16 16:27:26,16,6,False
62b1fc6a-98a2-4726-92af-f6d96b2b90d8,CUS-00684,864559.59,bank_transfer,Yobe,Yobe-Central,d6b12227f34f21ed,2025-03-16 16:32:00,16,6,True
9ccdd026-27e9-4b43-b994-05c561172f56,CUS-00893,24090.25,pos,Rivers,Eleme,e86cf8938c710ffe,2025-03-16 16:42:09,16,6,False
7bb98812-d265-4a58-9d63-eeae32b8925d,CUS-01431,2569.9,card,Abuja FCT,Gwagwalada,495d3248fee65305,2025-03-16 16:47:46,16,6,False
b88674e8-360b-4310-97ee-a358be79c689,CUS-00697,412.38,pos,Oyo,Ibadan North,3a7a3a30be3ac3f4,2025-03-16 16:50:07,16,6,False
72781caa-eb1e-41c7-a3c5-c75d65f692d1,CUS-01537,3403.71,pos,Anambra,Nnewi North,a99f48c92dd1b94b,2025-03-16 16:54:41,16,6,False
71b39fba-6378-4d1c-a477-ddaf582ff65c,CUS-00570,57567.56,bank_transfer,Abuja FCT,Bwari,c49513616758d76b,2025-03-16 17:09:26,17,6,False
a44db395-3de7-4c3b-9cf6-d1413c14d04c,CUS-01020,77960.05,pos,Edo,Egor,d28b585347c58b91,2025-03-16 17:12:53,17,6,False
8953b337-c8e1-44ac-9cbe-67cd301569aa,CUS-01356,96442.51,mobile_money,Nassarawa,Nassarawa-Central,853907668826b986,2025-03-16 17:14:45,17,6,False
c7375d34-c74c-464f-ac11-db8f56f70776,CUS-00003,391.57,pos,Kaduna,Kaduna South,18718776213837dc,2025-03-16 17:15:03,17,6,False
e4e4098d-0b77-43c9-a4fb-a605244ee36d,CUS-01023,79034.38,pos,Bayelsa,Bayelsa-Central,a70b1b3ef8b2136c,2025-03-16 17:15:18,17,6,False
8415caf7-a0aa-43a1-8a35-30746ccf7129,CUS-00509,1885.71,ussd,Ondo,Ondo-Central,9fd6e0c80e26c585,2025-03-16 17:27:09,17,6,False
06fe3c08-fd83-4f9b-bede-63a237256cff,CUS-01534,285.73,pos,Rivers,Port-Harcourt,e79d47ca860c90f8,2025-03-16 17:27:16,17,6,False
7abc679a-ffa7-458c-aae2-3bebc1bd9737,CUS-01171,4139.34,pos,Ekiti,Ekiti-Central,bc9b058bfcd65ff3,2025-03-16 17:34:16,17,6,False
014157aa-45fa-481e-8d20-a7d133ebabd9,CUS-01203,44746.42,ussd,Kano,Fagge,81d3f55d5b163e00,2025-03-16 17:38:47,17,6,False
7224d6be-8b68-49c1-8f60-784cdb6750f5,CUS-00072,4331.39,pos,Lagos,Agege,9d27c4c10ac416f4,2025-03-16 17:54:04,17,6,False
28cb16ab-0ee9-4775-b351-0990fdccdc19,CUS-01644,1116.29,mobile_money,Lagos,Kosofe,4eb0e2d037f0c5a2,2025-03-16 18:09:02,18,6,False
60e86878-565d-40df-a2cc-38c38242b449,CUS-01727,1703.31,pos,Ogun,Ogun-Central,7011c30208d82b3b,2025-03-16 18:09:35,18,6,False
aedc9ae5-ffc9-4ecf-96a2-f90dc786b74a,CUS-01548,58199.33,pos,Lagos,Surulere,4c6c2fda7eb08019,2025-03-16 18:13:21,18,6,False
9c188ff7-c4ca-437f-ba2f-ee7b99a6830e,CUS-01984,3846.91,pos,Lagos,Alimosho,d2b93ad2d6bfcf71,2025-03-16 18:24:14,18,6,False
0e5a5d8f-e6f0-4498-8b70-453fd5db9e11,CUS-01327,416.97,bank_transfer,Imo,Imo-Central,eb2337efa4835881,2025-03-16 18:28:08,18,6,False
dbc086b0-7d9d-4238-9d6b-ed74aa5e355f,CUS-00271,63045.07,pos,Benue,Benue-Central,1ed4881d016ff524,2025-03-16 18:40:06,18,6,False
a1e0b7d6-c611-4cb7-98c6-6ca3209e3931,CUS-01848,2344.48,mobile_money,Niger,Niger-Central,d701dbf8c2ff3cf9,2025-03-16 18:49:32,18,6,False
2c03b0ed-aa2e-47f6-a0d6-2b34f3717712,CUS-00698,3787.65,mobile_money,Lagos,Surulere,5f2762a71ad1b9a9,2025-03-16 18:56:02,18,6,False
73f0babc-23e2-4b43-842f-9f5a5c5b900b,CUS-00612,1028.05,pos,Enugu,Nsukka,d6b72576a75baa04,2025-03-16 18:58:21,18,6,False
61060be9-0723-4a6d-a588-c30277f2691c,CUS-00515,48672.4,ussd,Lagos,Kosofe,599f7cd83a5b96e1,2025-03-16 19:01:53,19,6,False
111d9f45-a481-41b9-bacf-d81d596d11d5,CUS-01848,3791.19,mobile_money,Niger,Niger-Central,d701dbf8c2ff3cf9,2025-03-16 19:03:07,19,6,False
f9cd9ddc-a40c-462c-a1e4-d092b82c2250,CUS-00996,14812.69,pos,Taraba,Taraba-Central,7a9b7dbe88f4f124,2025-03-16 19:04:58,19,6,False
d4d4adbc-0d08-4f8d-9f77-659d817ea9a7,CUS-00170,92564.82,mobile_money,Anambra,Onitsha North,b30937a8ff222503,2025-03-16 19:09:58,19,6,False
5e00b13e-4654-4aa3-a5d7-23676fb494c5,CUS-01088,77467.29,bank_transfer,Ogun,Ogun-Central,2fe4c08d1ce58296,2025-03-16 19:11:46,19,6,False
bb24ee6a-296d-4c7f-b005-98fc6ed101ef,CUS-01935,831761.47,bank_transfer,Benue,Benue-Central,beac29344830dd2f,2025-03-16 19:28:49,19,6,False
b520d796-28ca-458c-92c8-075aba079515,CUS-00609,357.0,pos,Anambra,Onitsha North,d1e653e0daf0e6cc,2025-03-16 19:37:52,19,6,False
bf8157fb-21ed-4546-9ef0-e3889deefb57,CUS-01715,841470.22,pos,Ogun,Ogun-Central,542b8868a3076c1b,2025-03-16 19:44:58,19,6,False
d5cf4a3a-368a-4e9b-83bb-b6fbd30083df,CUS-01470,97553.04,pos,Oyo,Ogbomoso,c4455eb10abbc54e,2025-03-16 20:01:31,20,6,False
73fc4987-5508-4077-a344-9e0740147cfe,CUS-01326,993792.04,card,Lagos,Kosofe,d91f349461d4c224,2025-03-16 20:01:41,20,6,False
3cfc91de-b1ef-45c5-8e1e-240e5c7d8368,CUS-01957,258.72,bank_transfer,Rivers,Oyigbo,540af2a595b54ac2,2025-03-16 20:19:08,20,6,False
431ab052-ace2-47c0-a3b5-b9848ac123a2,CUS-00089,3606.94,pos,Abuja FCT,Kuje,daa8eb1f1afb46f0,2025-03-16 20:30:49,20,6,False
3b19b3f1-1331-450e-93b3-52dd5d94d654,CUS-00980,296.91,bank_transfer,Kano,Dala,0fbb27d86ea35239,2025-03-16 20:35:07,20,6,False
221a6e95-cdda-40b7-b25c-6848081706af,CUS-01038,395.64,pos,Lagos,Ikeja,37c80537f40eec54,2025-03-16 20:37:39,20,6,False
1aca8a6f-f90b-4a6b-be8f-20e42e3a864c,CUS-00986,290.63,pos,Anambra,Nnewi North,b35f0ea93c48677d,2025-03-16 20:40:45,20,6,False
5330a7d7-c524-4ed7-99d5-4ca727e9aee2,CUS-01603,408994.82,bank_transfer,Kano,Gwale,73ddb92252538ec9,2025-03-16 20:46:00,20,6,True
1af7dc93-be65-4380-90be-8583e84af463,CUS-01194,2407.47,pos,Lagos,Agege,92f97f031c21451e,2025-03-16 20:50:08,20,6,False
d8ddd4a3-33ec-4afa-b551-feb0e721af68,CUS-01356,104.57,mobile_money,Nassarawa,Nassarawa-Central,853907668826b986,2025-03-16 21:02:14,21,6,False
0be9fd60-1981-48e0-9fba-a0f12e6f3d02,CUS-00069,33674.29,pos,Ogun,Ogun-Central,a3bc4367e57bfc78,2025-03-16 21:05:23,21,6,False
855c0dcf-f8a3-4425-beeb-a471d324c041,CUS-00527,744108.83,card,Kano,Kumbotso,48afef767dcffb2e,2025-03-16 21:11:56,21,6,False
c0996c4c-75fa-46b4-834b-a31106f3c6d6,CUS-00864,26575.92,bank_transfer,Rivers,Obio-Akpor,82023b8e0030d2ad,2025-03-16 21:12:28,21,6,False
8ac64273-d423-4676-9505-02f188c983b5,CUS-01304,2663.08,bank_transfer,Edo,Ikpoba-Okha,a9f2eed213018c92,2025-03-16 21:22:22,21,6,False
1d27a2b2-c2fc-45b9-a9e8-aa5b826815aa,CUS-00760,3656.74,pos,Lagos,Mushin,a5121d1898c9d913,2025-03-16 21:27:30,21,6,False
e39b1500-922f-4ebe-af89-17de271ec613,CUS-01337,495.54,mobile_money,Anambra,Nnewi North,ea9f50ef925bfd0a,2025-03-16 21:41:33,21,6,False
6dfe74dd-71a1-4813-8009-faca8b7c50cd,CUS-01606,1712.06,pos,Lagos,Ikeja,9d2943be2622aa4c,2025-03-16 21:43:46,21,6,False
538cd9d1-44e3-4b00-b03f-cde908b202cf,CUS-01186,1337.55,pos,Anambra,Onitsha North,6289ff269db8f2ac,2025-03-16 21:53:55,21,6,False
76884217-2034-45f1-85a6-2b8b5cf042f4,CUS-00656,8177.66,mobile_money,Kano,Gwale,52c7f8207abbb9c3,2025-03-16 23:19:12,23,6,False
6e207b99-5b00-4c50-a1fa-829297eee89c,CUS-01484,4553.85,bank_transfer,Kano,Kumbotso,0e62fcf1fb9ddfdc,2025-03-17 02:03:36,2,0,False
e4623999-a7b5-4be3-89df-875f367a1fa3,CUS-00937,89007.3,mobile_money,Taraba,Taraba-Central,db6c0c9551210daa,2025-03-17 02:15:35,2,0,False
b9eebe27-368b-48cf-a6a0-6e4357c13257,CUS-01617,460.91,bank_transfer,Delta,Uvwie,649e38bb07b7b488,2025-03-17 02:58:55,2,0,False
a2f6c250-795c-4953-bf1d-44f60d8cebb7,CUS-00393,36325.26,pos,Abia,Abia-Central,6d5850dcdc1d378b,2025-03-17 03:26:00,3,0,False
a38b0c83-38f7-4f86-afba-ce0a787b6f44,CUS-00386,2057.64,ussd,Kano,Gwale,273baa91f71df6fc,2025-03-17 06:13:00,6,0,True
69b941d0-911d-4d07-bbf7-6814e9328e7d,CUS-01373,387.15,card,Abuja FCT,Gwagwalada,c3deb665c44d26ee,2025-03-17 06:48:00,6,0,True
aaf2800c-30e8-40cd-b067-efcf14883662,CUS-01614,67729.15,pos,Kano,Nassarawa,1b4932f290b1fc00,2025-03-17 06:51:08,6,0,False
4c002840-7053-48b5-bb6a-451ed2b7ac41,CUS-01373,312.2,bank_transfer,Abuja FCT,Municipal,c3deb665c44d26ee,2025-03-17 07:10:00,7,0,True
ba39817c-b16f-4cb5-bdeb-7aa19cda25a1,CUS-01280,2208.46,bank_transfer,Enugu,Nsukka,de49824b2d71bf04,2025-03-17 07:23:29,7,0,False
11b6c89d-761a-4727-9c8e-b28bdb73291f,CUS-00871,875.87,pos,Kano,Fagge,086966739eb1d2e8,2025-03-17 07:40:00,7,0,True
864b6161-33ed-44a9-bea1-cae7d2c131f1,CUS-01007,484.83,pos,Borno,Borno-Central,571abb9ccdcae687,2025-03-17 07:49:44,7,0,False
79d1bb86-cd1e-4190-b39d-1b86310351a1,CUS-00027,399.69,card,Abuja FCT,Municipal,8234c83e56e9f1ff,2025-03-17 07:59:32,7,0,False
5ab192ed-c993-4db1-b19d-8f81a53875a1,CUS-01374,54340.01,mobile_money,Lagos,Lagos Mainland,4e33cb22b6638e9d,2025-03-17 08:26:59,8,0,False
d44882de-a43d-457c-9b20-1baceecc7546,CUS-01777,404.45,bank_transfer,Rivers,Port-Harcourt,3b6b26cc8eb04698,2025-03-17 08:38:41,8,0,False
7676d663-6f2d-47b2-b741-7d875900737f,CUS-00436,2582.32,bank_transfer,Lagos,Kosofe,68fb798e5b124399,2025-03-17 08:51:24,8,0,False
20a81bb8-0851-4952-835b-ce4fff5c277e,CUS-00550,125.58,pos,Abuja FCT,Bwari,2a98951d2a24f072,2025-03-17 09:08:54,9,0,False
8a9e34d6-f238-4995-8de5-85b145ab1ccf,CUS-00076,454.37,pos,Abia,Abia-Central,4811e029a88bf94c,2025-03-17 09:12:07,9,0,False
28423c08-2c65-4213-97ac-50a72870d80f,CUS-01555,78391.95,bank_transfer,Lagos,Lagos Mainland,78defe75dc542af4,2025-03-17 09:15:05,9,0,False
8ee681fd-d617-4f23-80e6-b0ea2c437d79,CUS-01605,40479.51,pos,Abuja FCT,Gwagwalada,e888ec392f115231,2025-03-17 09:16:32,9,0,False
440641b2-7e6c-4129-9247-f881f7c58b7b,CUS-00386,2773.76,bank_transfer,Kano,Fagge,273baa91f71df6fc,2025-03-17 09:19:00,9,0,True
aa6dfdc0-1881-4d7f-a89e-f7f9d8f074f0,CUS-01549,1460.03,mobile_money,Enugu,Enugu East,51f26c68350dec47,2025-03-17 09:24:00,9,0,True
7c574f45-c3eb-42cd-90ff-a9197578e866,CUS-00120,10822.92,mobile_money,Benue,Benue-Central,2aa8167840b42b5e,2025-03-17 09:25:35,9,0,False
bddc72da-d13d-4ec7-883b-2e56181fed1d,CUS-01592,671511.19,card,Lagos,Kosofe,86fee91f56ea58c2,2025-03-17 09:29:25,9,0,False
440a471c-689d-450f-8b0d-e82468b14ad7,CUS-01373,84254.45,bank_transfer,Abuja FCT,Bwari,c3deb665c44d26ee,2025-03-17 09:30:00,9,0,True
567ff6bc-e883-4ad7-b9af-08eecc4c265e,CUS-01549,3852.63,pos,Enugu,Enugu East,51f26c68350dec47,2025-03-17 09:38:00,9,0,True
ae923ec5-c901-4945-bd20-a93321b17b55,CUS-01344,42933.74,bank_transfer,Osun,Osun-Central,3b2ab3c41753e83d,2025-03-17 09:40:47,9,0,False
bc0c7f6f-28fb-4599-abf7-db8c44ab995d,CUS-00213,632652.38,card,Lagos,Agege,9a836a307a1dd420,2025-03-17 09:51:26,9,0,False
91454ade-9800-4719-b8b7-f5d121c5cca5,CUS-00871,82395.92,pos,Kano,Dala,086966739eb1d2e8,2025-03-17 09:57:00,9,0,True
17acc153-05c1-41ba-b392-cb6c784a9873,CUS-00630,486.4,bank_transfer,Edo,Ikpoba-Okha,44673a08c8fcb028,2025-03-17 10:03:42,10,0,False
9e0349d8-6dcb-4b15-96a9-b4d9c3a4793a,CUS-01890,2937.19,mobile_money,Lagos,Mushin,c84a562ccf107b05,2025-03-17 10:15:21,10,0,False
45c2c8e3-931f-44f0-9151-1f14da9af3a2,CUS-00871,80508.96,mobile_money,Kano,Fagge,086966739eb1d2e8,2025-03-17 10:17:00,10,0,True
ae5abb71-65d3-4880-855d-7d9747541e4c,CUS-01937,446.36,pos,Plateau,Plateau-Central,a96cc0e9e7bb5bfa,2025-03-17 10:26:25,10,0,False
f7cb73ae-a846-46dc-a2b4-166d0be1db3b,CUS-01637,195.09,pos,Lagos,Ikeja,f8158692bfebfc89,2025-03-17 10:27:17,10,0,False
655fed47-f27a-4a64-85d7-3fc72afd2427,CUS-00795,3192.72,bank_transfer,Zamfara,Zamfara-Central,6f8b18aebf0d3d68,2025-03-17 10:33:19,10,0,False
05f64c0a-0781-4656-92da-2b144b250ce8,CUS-00386,3529.64,pos,Kano,Nassarawa,273baa91f71df6fc,2025-03-17 10:37:00,10,0,True
6203576f-9fff-4551-974c-be39f5c3365c,CUS-01574,211.13,ussd,Lagos,Eti-Osa,63f248344992f732,2025-03-17 10:41:19,10,0,False
d4608942-30d2-41aa-ac02-1bd9f2357554,CUS-01619,51542.94,pos,Ondo,Ondo-Central,12bbf648320e11ce,2025-03-17 10:41:33,10,0,False
9a28890d-c124-4b9e-a108-058681b019bf,CUS-01965,4733.15,mobile_money,Kaduna,Kaduna North,9156bf2ac5339cda,2025-03-17 10:46:19,10,0,False
4dbcf6ab-541b-4428-8f8e-ef06411346bc,CUS-01672,4306.2,mobile_money,Zamfara,Zamfara-Central,62f20bbb589f3230,2025-03-17 10:47:27,10,0,False
cd5f58f7-42d4-4318-bf8f-e6ecbf6e1761,CUS-00871,2803.6,mobile_money,Kano,Nassarawa,086966739eb1d2e8,2025-03-17 10:49:00,10,0,True
9b3ec06e-5503-45b6-bb46-c6a8d465dd39,CUS-00796,470.65,pos,Yobe,Yobe-Central,0111ee87de64cf7b,2025-03-17 10:51:49,10,0,False
b2e83201-f4ef-4631-9d61-536dccd2e24e,CUS-01775,4415.97,ussd,Kano,Tarauni,d9a299ad346ab25c,2025-03-17 10:52:49,10,0,False
61598132-41f0-4e71-8150-bb8784d036b9,CUS-00906,3728.92,card,Plateau,Plateau-Central,98117148c7a5e4fa,2025-03-17 11:07:26,11,0,False
8ced292b-ee8b-441f-833a-c854dfaf770a,CUS-00666,2997.09,pos,Lagos,Lagos Mainland,f78ca29f187b0030,2025-03-17 11:13:54,11,0,False
957a55ed-1c82-4c6f-9869-9bfab013f51d,CUS-00530,95516.37,mobile_money,Benue,Benue-Central,c87ff27a0ddd5155,2025-03-17 11:14:50,11,0,False
347f779f-cad8-419a-8999-a83b7345b895,CUS-00834,21286.15,pos,Abuja FCT,Bwari,1afab51897635862,2025-03-17 11:15:31,11,0,False
b76f1094-23c2-4a02-95b7-13a39c827e84,CUS-01549,960159.0,bank_transfer,Enugu,Enugu East,51f26c68350dec47,2025-03-17 11:18:00,11,0,True
74005f83-9647-4774-a571-6e03fdde9c6b,CUS-01897,80585.85,mobile_money,Lagos,Lagos Mainland,e94888cd3a69e633,2025-03-17 11:24:29,11,0,False
38cc397a-521e-4369-9495-f318ec155b96,CUS-00871,70053.73,mobile_money,Kano,Fagge,086966739eb1d2e8,2025-03-17 11:26:00,11,0,True
1b510fdf-25c0-4473-97ef-77d01feb63da,CUS-00790,54126.14,mobile_money,Lagos,Alimosho,b15e711fa28274c0,2025-03-17 11:35:32,11,0,False
ae1992f6-a1e6-4e40-8a6f-b46e547dbac0,CUS-01319,303638.59,mobile_money,Lagos,Kosofe,9dd92bdbfbe0cdc4,2025-03-17 11:39:31,11,0,False
10851b80-e0d6-49f9-9965-7fc60c393a52,CUS-00580,2265.8,bank_transfer,Abuja FCT,Bwari,b41dc106d755dab0,2025-03-17 11:47:42,11,0,False
e6426e41-494d-437d-9670-c79487aac16c,CUS-01096,147.51,card,Lagos,Alimosho,41d538220b50c361,2025-03-17 11:48:59,11,0,False
a9fe5ec5-7122-4d76-aee1-0a0e1e44d181,CUS-00679,24353.91,bank_transfer,Zamfara,Zamfara-Central,7e25cc8d75f3b759,2025-03-17 11:59:26,11,0,False
166952fb-e864-4ce4-a2df-cafb3253c75e,CUS-01325,24142.66,ussd,Kano,Fagge,502ee3fbac83a449,2025-03-17 12:08:34,12,0,False
2c7f28e0-8bd9-4222-82ab-db74f635aac6,CUS-01063,610.63,bank_transfer,Rivers,Obio-Akpor,9e1a89fd42d907c4,2025-03-17 12:14:13,12,0,False
ad14767f-7dc3-4644-a2a6-36f2e20b278d,CUS-01599,1832.29,mobile_money,Nassarawa,Nassarawa-Central,c4762c97dfed483f,2025-03-17 12:16:39,12,0,False
113e0c71-a9cd-4a9f-81e6-de12d878a32f,CUS-00386,9394.26,bank_transfer,Kano,Gwale,273baa91f71df6fc,2025-03-17 12:18:00,12,0,True
5515b799-df83-4870-a068-a2a05cb51c90,CUS-00952,2121.79,mobile_money,Lagos,Lagos Mainland,6c135efc80e8ab9c,2025-03-17 12:19:53,12,0,False
c627a01e-171b-4295-aa8a-da7f194f9943,CUS-00372,432.24,mobile_money,Lagos,Mushin,131ea15f92860a0b,2025-03-17 12:27:08,12,0,False
c9f7b55e-30e3-49e4-a18d-363aeddca865,CUS-00386,91790.73,mobile_money,Kano,Nassarawa,273baa91f71df6fc,2025-03-17 12:29:00,12,0,True
54bb33bb-e2d6-4a2c-b3e3-8a587f1c5c6a,CUS-00051,23045.08,bank_transfer,Abia,Abia-Central,a0955d05114e0b7a,2025-03-17 12:41:47,12,0,False
3098fa28-3915-49f6-a42e-a614e1f4fa46,CUS-01949,3007.62,pos,Rivers,Oyigbo,768770528d41dc82,2025-03-17 12:56:53,12,0,False
eed4eaf7-ddaa-4f6e-b75e-e177e66b9afb,CUS-01629,87204.5,bank_transfer,Abuja FCT,Kuje,8db26fd363572d4d,2025-03-17 12:58:06,12,0,False
45f8bae5-5343-45be-8452-3544328711b1,CUS-01678,256402.32,mobile_money,Lagos,Mushin,028151f168167801,2025-03-17 13:01:08,13,0,False
b1e0198b-b4a1-430f-a219-bbef2987b0ca,CUS-00507,11736.76,bank_transfer,Plateau,Plateau-Central,f0f00c7123d03468,2025-03-17 13:10:55,13,0,False
8b38b4cc-af61-4212-8125-3bd6cc16394e,CUS-01517,747390.3,pos,Nassarawa,Nassarawa-Central,beeded9bdc46ff19,2025-03-17 13:13:14,13,0,False
a66dd040-08ba-4d2a-91ac-98330343437a,CUS-00871,593.19,mobile_money,Kano,Nassarawa,086966739eb1d2e8,2025-03-17 13:16:00,13,0,True
7fe01ae1-17a8-4cbb-a08e-725e52af7cf4,CUS-00976,4485.07,mobile_money,Kaduna,Zaria,a5f4eb10f25d6dd2,2025-03-17 13:27:24,13,0,False
aea040fc-50c0-405c-acbc-40a7e653393d,CUS-01896,40209.56,pos,Kaduna,Zaria,6c0c831c8a5b6324,2025-03-17 13:49:32,13,0,False
cd84fa82-66c5-4656-8abf-f2d3563b557e,CUS-00139,52720.0,ussd,Bayelsa,Bayelsa-Central,1b85d0b8604dea2e,2025-03-17 13:52:18,13,0,False
e2a0d5cb-bcfb-43cb-bdd5-d915933f24be,CUS-00674,75774.05,ussd,Rivers,Oyigbo,5c24032e84ba2da3,2025-03-17 13:55:12,13,0,False
78540ec2-d48f-4937-89c4-32ed1db0245d,CUS-00200,485.45,card,Delta,Uvwie,e5089c203eaf3bcc,2025-03-17 13:56:06,13,0,False
f7b10b51-822e-4410-bdc2-75d669a3edcf,CUS-00020,66137.67,card,Kaduna,Kaduna South,17432577a0f31ee4,2025-03-17 14:00:21,14,0,False
982fb667-07ba-470a-8856-c7675a9f599f,CUS-00289,126.77,pos,Kaduna,Kaduna South,b2cf27b1e6b53ab6,2025-03-17 14:00:47,14,0,False
d7d515e5-cb90-436a-ae58-ae583f6db70c,CUS-01564,3937.57,bank_transfer,Plateau,Plateau-Central,de56d3da703b6adb,2025-03-17 14:03:48,14,0,False
57effbcc-aea6-4366-a4f5-515508e1309e,CUS-00458,29775.87,bank_transfer,Lagos,Oshodi-Isolo,a9c04aa00827864e,2025-03-17 14:10:32,14,0,False
61614bc8-2d4b-4641-90bd-fc0ad16c16d3,CUS-01373,1111.41,pos,Abuja FCT,Gwagwalada,c3deb665c44d26ee,2025-03-17 14:12:00,14,0,True
a09cca3e-584f-40b5-8a2f-2d4946e94468,CUS-00386,2056.21,mobile_money,Kano,Tarauni,273baa91f71df6fc,2025-03-17 14:18:00,14,0,True
ced30e12-a6eb-4fb8-8b8c-c285ea46504a,CUS-01723,199398.8,bank_transfer,Lagos,Ikeja,b8469a7d5c27212d,2025-03-17 14:21:00,14,0,True
96342490-4daf-41e0-9e86-a5037dc23ba8,CUS-00569,11973.64,ussd,Kano,Nassarawa,8a3912d9c4370463,2025-03-17 14:25:18,14,0,False
dd254ac0-b2aa-4530-8718-914472c8351a,CUS-01863,27510.0,bank_transfer,Oyo,Ogbomoso,e2cd40b0a465df43,2025-03-17 14:25:24,14,0,False
153a6ae3-9c0a-48bd-9a6a-4c72d84e6dba,CUS-01835,40106.76,pos,Delta,Warri South,6efe17208d27ab98,2025-03-17 14:30:18,14,0,False
e84a1a00-3dee-48a5-9517-e7f88c579882,CUS-00871,248.23,bank_transfer,Kano,Dala,086966739eb1d2e8,2025-03-17 14:35:00,14,0,True
5bde0d27-5d17-48e8-ac49-eff8116c2e1f,CUS-00658,51291.82,pos,Delta,Oshimili South,f427466ee9b7df69,2025-03-17 14:42:54,14,0,False
703e685e-14e4-4511-9f9c-9b53758ba611,CUS-01145,23939.15,pos,Kebbi,Kebbi-Central,925027ad2e73f2c2,2025-03-17 14:51:59,14,0,False
6a72cf52-123f-4bd6-a128-24b36dc2a7a2,CUS-00871,4991.95,pos,Kano,Kumbotso,086966739eb1d2e8,2025-03-17 14:56:00,14,0,True
de0f612f-d851-4407-920d-08f8df593b5f,CUS-01722,1056.43,ussd,Kano,Gwale,09e337320c6f169d,2025-03-17 14:56:20,14,0,False
e2708890-0d26-4923-8b92-96065770bfba,CUS-00755,893471.81,pos,Imo,Imo-Central,868dd195080acd9b,2025-03-17 14:58:19,14,0,False
6a044727-6400-403a-8116-38906461a496,CUS-01590,744949.34,card,Anambra,Awka South,13407ce4863fe750,2025-03-17 15:01:56,15,0,False
3469fa05-91a0-44da-93ed-1cc5c44a852b,CUS-00138,490.43,bank_transfer,Rivers,Obio-Akpor,f79e2765a2b6dbad,2025-03-17 15:06:58,15,0,False
99c65884-ce14-43f9-a25d-72c1c0315178,CUS-01845,3882.22,mobile_money,Lagos,Eti-Osa,c2c002b16c321510,2025-03-17 15:15:53,15,0,False
c16582c7-7e97-4658-95c1-080070df1d00,CUS-01096,474.23,card,Lagos,Alimosho,41d538220b50c361,2025-03-17 15:17:21,15,0,False
33bac544-bf5b-4f0b-b915-04a45844e080,CUS-00405,51.46,bank_transfer,Nassarawa,Nassarawa-Central,4601c42a0f5d4785,2025-03-17 15:18:20,15,0,False
108a57da-34de-4fdc-b1e2-9dc9377627e0,CUS-00859,1918.65,pos,Lagos,Ikeja,2a9e5dae55eab181,2025-03-17 15:22:49,15,0,False
d999ea1c-b3c5-4b08-8ae7-3fe45a88433c,CUS-00429,409653.71,mobile_money,Lagos,Alimosho,69e52406211df804,2025-03-17 15:28:55,15,0,False
1aeae0ee-cc7c-4863-86f5-5d1312941047,CUS-01373,82912.22,bank_transfer,Abuja FCT,Municipal,c3deb665c44d26ee,2025-03-17 15:31:00,15,0,True
93097494-ebbd-4429-890a-a64abbf85727,CUS-01619,75.55,pos,Ondo,Ondo-Central,12bbf648320e11ce,2025-03-17 15:31:05,15,0,False
44c33c4a-89b8-48f4-b151-49785b0cc96b,CUS-01244,846480.2,mobile_money,Kwara,Kwara-Central,2de3c5b088b4497a,2025-03-17 15:31:32,15,0,False
749fcd0d-748b-4a12-a8d8-d3384b70d354,CUS-00991,18667.25,mobile_money,Edo,Ikpoba-Okha,ef4fc1417ee3e00f,2025-03-17 15:50:54,15,0,False
f0647914-f7da-468d-a4d2-c10d1c19f717,CUS-00386,549708.76,mobile_money,Kano,Gwale,273baa91f71df6fc,2025-03-17 15:53:00,15,0,True
7227f696-3a50-404b-aa9f-f07f90d12201,CUS-00915,4649.93,ussd,Rivers,Port-Harcourt,2c879017be169f9f,2025-03-17 15:56:22,15,0,False
9948c77b-c493-4e1e-8c48-d45f7fbffc96,CUS-00335,15461.59,pos,Lagos,Mushin,c8e9fa5817cdc293,2025-03-17 16:14:23,16,0,False
554c4369-56ff-4ddc-9b54-bdd5d8441d34,CUS-00818,431.38,pos,Lagos,Mushin,a0e552c4d081ee3c,2025-03-17 16:20:11,16,0,False
4732c1b7-d2cc-46b6-8f15-1b4172b3f666,CUS-01778,3639.15,mobile_money,Lagos,Oshodi-Isolo,88867b61ceb71236,2025-03-17 16:21:38,16,0,False
fa22f2a4-2b68-4b1e-8e71-8df32d5322bd,CUS-01134,7521.9,pos,Anambra,Nnewi North,ecfea7797e684c1d,2025-03-17 16:37:45,16,0,False
0e6e0096-95a5-4e8b-949e-62bb80a412f4,CUS-01249,432.78,bank_transfer,Enugu,Enugu North,0c1ae52223dc0d81,2025-03-17 16:39:30,16,0,False
